Driver,LapNumber,LapTime,Compound,PitStatus,SessionTime
PIA,15,83.58292619281329,SOFT,In Lap,2024-05-26 04:46:48
STR,70,85.1189407382897,HARD,Pit,2024-05-26 04:47:00
ALO,65,85.3884665869765,SOFT,Running,2024-05-26 04:47:12
STR,4,87.05262764528811,MEDIUM,Running,2024-05-26 04:47:24
RUS,11,86.84091609912062,MEDIUM,Running,2024-05-26 04:47:36
VER,26,85.71659505788095,MEDIUM,Running,2024-05-26 04:47:48
ALO,61,81.62633246180272,HARD,In Lap,2024-05-26 04:48:00
PER,37,86.3007007193857,SOFT,Running,2024-05-26 04:48:12
ALO,23,85.01818234133019,MEDIUM,Running,2024-05-26 04:48:24
RUS,40,88.00525060491438,HARD,Running,2024-05-26 04:48:36
PIA,77,87.57628837981267,HARD,Running,2024-05-26 04:48:48
VER,23,83.81155876756982,HARD,Running,2024-05-26 04:49:00
PER,16,86.54791363018305,SOFT,Running,2024-05-26 04:49:12
RUS,61,86.58343909108874,SOFT,Running,2024-05-26 04:49:24
RUS,68,86.45253044331047,SOFT,Running,2024-05-26 04:49:36
LEC,31,86.21924593454207,HARD,Running,2024-05-26 04:49:48
VER,53,86.63427825564285,SOFT,Running,2024-05-26 04:50:00
ALO,25,88.2026744680332,MEDIUM,Running,2024-05-26 04:50:12
NOR,44,84.50751540019223,HARD,Running,2024-05-26 04:50:24
PIA,12,83.86954267813718,SOFT,Running,2024-05-26 04:50:36
NOR,9,86.9088872439099,HARD,Running,2024-05-26 04:50:48
ALO,12,82.10994822966391,HARD,Running,2024-05-26 04:51:00
ALO,69,86.67724294901316,SOFT,Running,2024-05-26 04:51:12
VER,54,86.35849014337569,HARD,Running,2024-05-26 04:51:24
ALO,54,81.278095457498,SOFT,Running,2024-05-26 04:51:36
LEC,28,84.35459401270134,SOFT,Running,2024-05-26 04:51:48
PER,56,88.33675414609438,SOFT,Running,2024-05-26 04:52:00
ALO,69,82.8770822447113,HARD,Running,2024-05-26 04:52:12
NOR,77,85.88266490690897,HARD,Running,2024-05-26 04:52:24
ALO,58,83.6911704600112,SOFT,Running,2024-05-26 04:52:36
LEC,78,84.22389665268882,HARD,Running,2024-05-26 04:52:48
STR,75,88.94937387676922,SOFT,Running,2024-05-26 04:53:00
STR,42,85.72219982241505,MEDIUM,Running,2024-05-26 04:53:12
RUS,38,86.43051123941326,HARD,Running,2024-05-26 04:53:24
PIA,68,85.29756376243228,HARD,Running,2024-05-26 04:53:36
HAM,53,82.77276003462428,MEDIUM,Running,2024-05-26 04:53:48
PER,33,83.3671382275842,MEDIUM,Running,2024-05-26 04:54:00
SAI,71,87.62117458615602,MEDIUM,Pit,2024-05-26 04:54:12
RUS,56,85.77520586702232,SOFT,Running,2024-05-26 04:54:24
PIA,72,84.11348095927833,SOFT,Running,2024-05-26 04:54:36
STR,51,85.46030675773765,MEDIUM,Running,2024-05-26 04:54:48
NOR,74,86.6908763339111,SOFT,Running,2024-05-26 04:55:00
SAI,43,86.31807992564997,HARD,Running,2024-05-26 04:55:12
PIA,15,84.11437943961148,MEDIUM,Running,2024-05-26 04:55:24
PIA,38,82.66445409791312,HARD,Running,2024-05-26 04:55:36
RUS,15,84.76731622220122,SOFT,Running,2024-05-26 04:55:48
SAI,5,87.49628754468607,MEDIUM,Running,2024-05-26 04:56:00
VER,54,87.03787853719298,SOFT,Running,2024-05-26 04:56:12
HAM,51,86.23872587686529,HARD,Running,2024-05-26 04:56:24
VER,10,85.192415259361,SOFT,Running,2024-05-26 04:56:36
SAI,12,84.56985582829088,HARD,Pit,2024-05-26 04:56:48
VER,4,85.22580887198215,SOFT,Running,2024-05-26 04:57:00
LEC,18,86.90718899574382,HARD,Running,2024-05-26 04:57:12
STR,36,87.31834310202437,SOFT,Running,2024-05-26 04:57:24
LEC,25,85.02878382313992,MEDIUM,Running,2024-05-26 04:57:36
ALO,76,90.06521635714967,MEDIUM,Running,2024-05-26 04:57:48
VER,36,85.6663267963987,SOFT,Running,2024-05-26 04:58:00
ALO,67,84.87548019011717,HARD,Running,2024-05-26 04:58:12
NOR,9,88.1562049894972,SOFT,Running,2024-05-26 04:58:24
PER,61,81.83106624642791,MEDIUM,Running,2024-05-26 04:58:36
NOR,53,86.36406065021764,HARD,Running,2024-05-26 04:58:48
SAI,18,85.36896289326006,SOFT,Running,2024-05-26 04:59:00
PIA,43,88.10673177576845,SOFT,Running,2024-05-26 04:59:12
STR,35,86.58886204557035,HARD,Running,2024-05-26 04:59:24
VER,63,85.75038390571498,SOFT,Running,2024-05-26 04:59:36
RUS,78,86.69274083558379,MEDIUM,Running,2024-05-26 04:59:48
PER,4,83.59995183818265,MEDIUM,Running,2024-05-26 05:00:00
HAM,41,87.24027570206195,HARD,Running,2024-05-26 05:00:12
HAM,45,83.07974563737575,SOFT,Running,2024-05-26 05:00:24
HAM,50,86.14529528546586,SOFT,Running,2024-05-26 05:00:36
VER,28,85.56410581395484,MEDIUM,Running,2024-05-26 05:00:48
HAM,42,82.32650176253144,HARD,Running,2024-05-26 05:01:00
LEC,76,85.6240957045729,HARD,Running,2024-05-26 05:01:12
PER,69,86.00757615307134,HARD,Running,2024-05-26 05:01:24
LEC,1,84.32122324687597,MEDIUM,Running,2024-05-26 05:01:36
PIA,39,83.67764040208331,MEDIUM,Running,2024-05-26 05:01:48
PER,17,86.38591932617112,HARD,Running,2024-05-26 05:02:00
LEC,35,86.15216700208946,HARD,Running,2024-05-26 05:02:12
PER,46,85.90827436065727,SOFT,Running,2024-05-26 05:02:24
PIA,42,85.51591519023879,SOFT,Pit,2024-05-26 05:02:36
ALO,39,84.48018656944393,HARD,Running,2024-05-26 05:02:48
VER,49,89.58992661479658,MEDIUM,Running,2024-05-26 05:03:00
VER,62,84.96300448755345,MEDIUM,Running,2024-05-26 05:03:12
HAM,38,83.94279594575619,SOFT,Running,2024-05-26 05:03:24
NOR,23,85.59796909537825,HARD,Running,2024-05-26 05:03:36
HAM,22,85.17430611663998,MEDIUM,Running,2024-05-26 05:03:48
SAI,4,84.92127694485032,MEDIUM,Running,2024-05-26 05:04:00
LEC,49,88.87369696309078,MEDIUM,Running,2024-05-26 05:04:12
PER,59,83.4664539275917,MEDIUM,Running,2024-05-26 05:04:24
NOR,73,85.56738672382868,SOFT,Running,2024-05-26 05:04:36
PIA,68,83.58718855512868,MEDIUM,Running,2024-05-26 05:04:48
SAI,71,84.52615541148715,MEDIUM,Running,2024-05-26 05:05:00
PIA,2,88.62500870981106,HARD,Running,2024-05-26 05:05:12
VER,49,86.0066011002994,HARD,Running,2024-05-26 05:05:24
VER,31,85.9848670713391,SOFT,Running,2024-05-26 05:05:36
HAM,40,83.80893378936986,SOFT,Running,2024-05-26 05:05:48
LEC,48,84.73568119430979,SOFT,Running,2024-05-26 05:06:00
NOR,51,88.7816187388053,SOFT,Running,2024-05-26 05:06:12
STR,43,86.39885204358644,MEDIUM,Running,2024-05-26 05:06:24
SAI,55,84.88851326704277,HARD,Running,2024-05-26 05:06:36
SAI,49,86.29309306254589,MEDIUM,Running,2024-05-26 05:06:48
HAM,57,85.98179495378018,MEDIUM,Running,2024-05-26 05:07:00
VER,77,83.98900862306662,MEDIUM,Running,2024-05-26 05:07:12
HAM,15,84.83614515266027,HARD,Running,2024-05-26 05:07:24
PER,27,89.55816498379416,SOFT,Running,2024-05-26 05:07:36
NOR,68,86.20560465020395,SOFT,Running,2024-05-26 05:07:48
LEC,64,82.67572437964283,HARD,Running,2024-05-26 05:08:00
ALO,30,86.41837826684353,HARD,Running,2024-05-26 05:08:12
RUS,36,87.84555889145031,SOFT,Running,2024-05-26 05:08:24
RUS,67,83.87211927572508,MEDIUM,Running,2024-05-26 05:08:36
HAM,49,84.67768386596974,SOFT,Running,2024-05-26 05:08:48
PER,76,88.11678771892534,HARD,Pit,2024-05-26 05:09:00
NOR,55,85.56284244388722,SOFT,Pit,2024-05-26 05:09:12
STR,56,85.24281919897568,SOFT,Running,2024-05-26 05:09:24
RUS,68,83.09509554621874,SOFT,Running,2024-05-26 05:09:36
NOR,44,87.42701935526556,HARD,Running,2024-05-26 05:09:48
LEC,31,85.16075573384887,HARD,Running,2024-05-26 05:10:00
PIA,58,81.59223071671782,SOFT,Running,2024-05-26 05:10:12
PER,53,82.66925247342074,SOFT,Running,2024-05-26 05:10:24
VER,23,84.48915489267114,MEDIUM,Running,2024-05-26 05:10:36
NOR,28,83.56888387230725,MEDIUM,Running,2024-05-26 05:10:48
LEC,16,83.85126884334004,SOFT,Running,2024-05-26 05:11:00
STR,37,89.72040581154617,HARD,Running,2024-05-26 05:11:12
ALO,21,86.77354142459899,MEDIUM,Running,2024-05-26 05:11:24
VER,17,80.86077895861018,SOFT,In Lap,2024-05-26 05:11:36
ALO,37,84.9342205598031,MEDIUM,Pit,2024-05-26 05:11:48
STR,77,85.33891186676304,MEDIUM,Running,2024-05-26 05:12:00
LEC,19,82.84151891891406,MEDIUM,Running,2024-05-26 05:12:12
RUS,30,86.46189534996469,HARD,Running,2024-05-26 05:12:24
ALO,45,81.82549921474815,SOFT,Running,2024-05-26 05:12:36
VER,18,87.47450452398667,HARD,Running,2024-05-26 05:12:48
HAM,78,88.09475396710118,HARD,Running,2024-05-26 05:13:00
SAI,62,89.73465314212261,MEDIUM,Running,2024-05-26 05:13:12
NOR,36,82.66620734238076,SOFT,Running,2024-05-26 05:13:24
RUS,52,83.03238475469976,MEDIUM,Pit,2024-05-26 05:13:36
ALO,19,86.74680966165492,HARD,Running,2024-05-26 05:13:48
PIA,44,87.62882409911876,HARD,Running,2024-05-26 05:14:00
NOR,7,86.95611479044543,SOFT,Running,2024-05-26 05:14:12
HAM,44,87.44349061294967,HARD,Running,2024-05-26 05:14:24
STR,68,87.97828925153706,HARD,Running,2024-05-26 05:14:36
SAI,34,85.86405071195261,SOFT,Running,2024-05-26 05:14:48
LEC,66,85.11741015584293,MEDIUM,Running,2024-05-26 05:15:00
HAM,69,83.03728102573427,SOFT,Running,2024-05-26 05:15:12
HAM,55,84.96341027061156,HARD,Running,2024-05-26 05:15:24
STR,10,85.23920087580439,SOFT,Running,2024-05-26 05:15:36
PER,42,83.79056776801634,MEDIUM,Running,2024-05-26 05:15:48
STR,41,85.43119643791728,HARD,Running,2024-05-26 05:16:00
PER,77,83.58771785925693,MEDIUM,Running,2024-05-26 05:16:12
PER,69,87.5039982054249,MEDIUM,Running,2024-05-26 05:16:24
RUS,10,86.26648404452249,SOFT,Running,2024-05-26 05:16:36
RUS,10,84.67271336009104,MEDIUM,In Lap,2024-05-26 05:16:48
VER,60,85.83991309408695,SOFT,Running,2024-05-26 05:17:00
ALO,51,83.51083842775533,SOFT,Running,2024-05-26 05:17:12
ALO,21,83.69335302638532,MEDIUM,Running,2024-05-26 05:17:24
LEC,8,84.359061651101,SOFT,Running,2024-05-26 05:17:36
ALO,65,85.15452947326362,SOFT,Running,2024-05-26 05:17:48
RUS,78,85.75416326248025,MEDIUM,Running,2024-05-26 05:18:00
VER,30,85.7612814604128,HARD,Running,2024-05-26 05:18:12
VER,49,83.12620020030487,SOFT,Running,2024-05-26 05:18:24
PER,9,85.35468801079412,SOFT,Running,2024-05-26 05:18:36
STR,17,84.0275004229532,MEDIUM,Running,2024-05-26 05:18:48
LEC,69,79.36385987258886,SOFT,Running,2024-05-26 05:19:00
PER,58,91.03605395674131,MEDIUM,Running,2024-05-26 05:19:12
STR,57,84.06242869328476,HARD,Running,2024-05-26 05:19:24
ALO,62,84.16232612253935,HARD,In Lap,2024-05-26 05:19:36
PER,52,83.07641497975094,MEDIUM,Running,2024-05-26 05:19:48
NOR,61,83.5965126815451,HARD,Running,2024-05-26 05:20:00
ALO,40,85.1603898331546,MEDIUM,Running,2024-05-26 05:20:12
STR,38,87.93326398341605,SOFT,Running,2024-05-26 05:20:24
LEC,43,85.15017239121417,HARD,Running,2024-05-26 05:20:36
STR,63,84.91758784337759,SOFT,Running,2024-05-26 05:20:48
PER,19,87.6604931586385,SOFT,In Lap,2024-05-26 05:21:00
PER,50,84.55608624503685,MEDIUM,Running,2024-05-26 05:21:12
HAM,33,85.5380689120362,HARD,Running,2024-05-26 05:21:24
LEC,13,83.84117388261663,HARD,Running,2024-05-26 05:21:36
PIA,78,88.53324030171463,SOFT,Running,2024-05-26 05:21:48
ALO,62,87.38731843206452,SOFT,In Lap,2024-05-26 05:22:00
VER,43,85.22462273483994,MEDIUM,Running,2024-05-26 05:22:12
LEC,49,84.78100209263269,HARD,Running,2024-05-26 05:22:24
VER,36,85.44268897805387,MEDIUM,Running,2024-05-26 05:22:36
LEC,10,85.25091135850056,MEDIUM,Running,2024-05-26 05:22:48
LEC,6,82.71572460241919,MEDIUM,Running,2024-05-26 05:23:00
STR,57,87.44880141256567,HARD,Running,2024-05-26 05:23:12
LEC,1,85.09115199556011,MEDIUM,Running,2024-05-26 05:23:24
HAM,71,88.91701267688306,HARD,Running,2024-05-26 05:23:36
PIA,58,86.25926827937265,MEDIUM,Running,2024-05-26 05:23:48
PER,21,80.96204402976656,SOFT,Running,2024-05-26 05:24:00
SAI,56,83.19307779027172,MEDIUM,Running,2024-05-26 05:24:12
VER,20,81.63710080790713,MEDIUM,Running,2024-05-26 05:24:24
PER,54,83.17071350222598,HARD,Running,2024-05-26 05:24:36
SAI,25,82.55951698645912,SOFT,Running,2024-05-26 05:24:48
PIA,28,85.95462148268732,SOFT,Running,2024-05-26 05:25:00
PIA,5,84.9310463851087,HARD,Running,2024-05-26 05:25:12
VER,21,86.832971852452,HARD,In Lap,2024-05-26 05:25:24
VER,18,85.43142075118686,SOFT,Running,2024-05-26 05:25:36
PIA,47,85.0674436773393,HARD,Running,2024-05-26 05:25:48
SAI,70,89.10577250868482,SOFT,Running,2024-05-26 05:26:00
LEC,57,85.9010807409453,MEDIUM,Pit,2024-05-26 05:26:12
ALO,19,85.35507926849536,MEDIUM,Running,2024-05-26 05:26:24
NOR,65,83.96380634387752,SOFT,Running,2024-05-26 05:26:36
PER,3,83.38335567179467,SOFT,Running,2024-05-26 05:26:48
STR,42,86.88690183310578,MEDIUM,Running,2024-05-26 05:27:00
PER,21,86.77925279610275,MEDIUM,Running,2024-05-26 05:27:12
STR,40,88.3288417301082,SOFT,Running,2024-05-26 05:27:24
SAI,67,86.36204086794507,HARD,Running,2024-05-26 05:27:36
STR,25,84.79241489260882,HARD,Running,2024-05-26 05:27:48
VER,55,86.41981850178657,SOFT,Running,2024-05-26 05:28:00
ALO,52,85.3554589160329,HARD,Running,2024-05-26 05:28:12
ALO,44,87.05769324133279,MEDIUM,Running,2024-05-26 05:28:24
VER,56,87.90179728833368,MEDIUM,Running,2024-05-26 05:28:36
HAM,55,85.19659857650919,HARD,Running,2024-05-26 05:28:48
SAI,70,88.66315735166653,SOFT,Running,2024-05-26 05:29:00
HAM,77,87.63902508171873,MEDIUM,Pit,2024-05-26 05:29:12
HAM,73,85.53183181097593,MEDIUM,Running,2024-05-26 05:29:24
PER,66,86.70733789510429,MEDIUM,Running,2024-05-26 05:29:36
PIA,19,86.04989439656433,HARD,Running,2024-05-26 05:29:48
PER,7,85.53958918704772,SOFT,Running,2024-05-26 05:30:00
PIA,63,88.94366110165141,HARD,Running,2024-05-26 05:30:12
NOR,42,86.43168802978325,SOFT,Running,2024-05-26 05:30:24
STR,42,83.98625695086409,SOFT,Running,2024-05-26 05:30:36
PIA,59,83.64965458152851,HARD,Running,2024-05-26 05:30:48
VER,20,83.72322554318599,MEDIUM,Running,2024-05-26 05:31:00
PER,73,86.38110810165271,SOFT,Running,2024-05-26 05:31:12
SAI,17,84.8852753898257,HARD,Pit,2024-05-26 05:31:24
STR,27,86.099928689903,MEDIUM,Running,2024-05-26 05:31:36
NOR,47,87.18551331293047,SOFT,Running,2024-05-26 05:31:48
PIA,2,89.15168435477813,SOFT,In Lap,2024-05-26 05:32:00
NOR,63,84.92674817936096,MEDIUM,Running,2024-05-26 05:32:12
SAI,62,82.96460890680018,SOFT,Running,2024-05-26 05:32:24
HAM,19,88.7263237175953,HARD,Running,2024-05-26 05:32:36
ALO,17,82.87721851982568,SOFT,Running,2024-05-26 05:32:48
SAI,69,82.80642832657958,SOFT,Running,2024-05-26 05:33:00
RUS,39,88.67961046794042,MEDIUM,Running,2024-05-26 05:33:12
SAI,71,87.41921674992746,HARD,Running,2024-05-26 05:33:24
NOR,39,86.37271261420713,MEDIUM,Running,2024-05-26 05:33:36
VER,36,85.41014220458375,HARD,Running,2024-05-26 05:33:48
PER,40,85.06943276868854,MEDIUM,Running,2024-05-26 05:34:00
VER,45,84.32851315501019,SOFT,Running,2024-05-26 05:34:12
NOR,4,84.99052228630426,HARD,Running,2024-05-26 05:34:24
PER,25,85.4146523141447,HARD,Running,2024-05-26 05:34:36
RUS,69,83.02599019450903,SOFT,Running,2024-05-26 05:34:48
ALO,30,84.02358867124958,MEDIUM,Running,2024-05-26 05:35:00
STR,76,81.69854715204445,HARD,Running,2024-05-26 05:35:12
NOR,68,85.64026941378056,SOFT,Running,2024-05-26 05:35:24
PIA,29,85.64058216195178,SOFT,Running,2024-05-26 05:35:36
NOR,73,88.70132778527733,HARD,Running,2024-05-26 05:35:48
NOR,68,86.1759988596586,HARD,Running,2024-05-26 05:36:00
PER,51,84.49912427955232,HARD,Running,2024-05-26 05:36:12
LEC,24,85.13936099694048,SOFT,Running,2024-05-26 05:36:24
SAI,14,86.37628016251999,MEDIUM,Running,2024-05-26 05:36:36
LEC,69,85.90970272778101,MEDIUM,Running,2024-05-26 05:36:48
RUS,18,86.54091465458087,HARD,In Lap,2024-05-26 05:37:00
PIA,42,86.17868059236828,SOFT,Pit,2024-05-26 05:37:12
ALO,57,85.045240322658,SOFT,Running,2024-05-26 05:37:24
HAM,12,84.5355720760686,HARD,Running,2024-05-26 05:37:36
RUS,17,84.43878803287205,SOFT,Running,2024-05-26 05:37:48
HAM,30,83.83451168768029,SOFT,Running,2024-05-26 05:38:00
HAM,75,83.55218528920585,SOFT,Running,2024-05-26 05:38:12
ALO,23,88.80923507555245,HARD,Running,2024-05-26 05:38:24
VER,1,85.7244782729629,HARD,Running,2024-05-26 05:38:36
LEC,32,85.220457388005,HARD,Running,2024-05-26 05:38:48
NOR,9,84.60740823088877,MEDIUM,Running,2024-05-26 05:39:00
STR,15,86.27198239679568,MEDIUM,In Lap,2024-05-26 05:39:12
HAM,28,87.66659499490093,HARD,Running,2024-05-26 05:39:24
PIA,24,86.80187605726033,SOFT,Running,2024-05-26 05:39:36
RUS,60,87.15886035716072,SOFT,Running,2024-05-26 05:39:48
VER,35,84.44424819206884,HARD,Running,2024-05-26 05:40:00
HAM,27,85.49256736478992,SOFT,Running,2024-05-26 05:40:12
VER,76,84.46791939865388,SOFT,Running,2024-05-26 05:40:24
VER,20,85.69265651784583,MEDIUM,Running,2024-05-26 05:40:36
HAM,65,87.79066381450478,SOFT,Running,2024-05-26 05:40:48
PER,49,86.29092692082692,SOFT,Running,2024-05-26 05:41:00
SAI,1,88.4280858587929,HARD,Running,2024-05-26 05:41:12
PIA,10,84.98065750118974,MEDIUM,Running,2024-05-26 05:41:24
NOR,47,84.04747010276931,MEDIUM,Running,2024-05-26 05:41:36
NOR,59,86.4218312760497,SOFT,Running,2024-05-26 05:41:48
PIA,62,85.71394505380107,HARD,Running,2024-05-26 05:42:00
PER,18,86.0808640556964,MEDIUM,Running,2024-05-26 05:42:12
NOR,46,85.8117962933397,MEDIUM,Running,2024-05-26 05:42:24
VER,32,84.62801812796734,SOFT,Running,2024-05-26 05:42:36
ALO,27,85.852324885986,MEDIUM,Running,2024-05-26 05:42:48
RUS,18,87.25206696449251,HARD,Running,2024-05-26 05:43:00
LEC,39,87.43699387422352,HARD,Running,2024-05-26 05:43:12
NOR,49,84.61887012146633,MEDIUM,Running,2024-05-26 05:43:24
PIA,44,85.91581067711488,HARD,Running,2024-05-26 05:43:36
ALO,72,88.15879994918686,HARD,Running,2024-05-26 05:43:48
HAM,54,84.65779665169286,SOFT,Running,2024-05-26 05:44:00
SAI,34,84.3309964810214,MEDIUM,Running,2024-05-26 05:44:12
PIA,71,86.92992533514396,MEDIUM,Running,2024-05-26 05:44:24
VER,36,86.61412657256486,SOFT,Running,2024-05-26 05:44:36
SAI,18,83.9934430528822,SOFT,Running,2024-05-26 05:44:48
RUS,38,82.98097092547648,SOFT,Running,2024-05-26 05:45:00
RUS,59,85.88080098413343,SOFT,Running,2024-05-26 05:45:12
PER,9,84.74652522384314,HARD,Running,2024-05-26 05:45:24
STR,73,82.46866274166885,HARD,Running,2024-05-26 05:45:36
PER,72,84.26303545707276,SOFT,Pit,2024-05-26 05:45:48
ALO,51,86.58469766706223,MEDIUM,Running,2024-05-26 05:46:00
SAI,35,85.22746072036021,MEDIUM,Running,2024-05-26 05:46:12
STR,5,88.31898728103359,MEDIUM,Running,2024-05-26 05:46:24
HAM,14,81.74297266124627,SOFT,Running,2024-05-26 05:46:36
VER,30,87.90838626867686,HARD,In Lap,2024-05-26 05:46:48
SAI,4,84.88097391642086,HARD,Running,2024-05-26 05:47:00
PER,39,84.62084159527852,HARD,Running,2024-05-26 05:47:12
LEC,64,82.70785109403315,HARD,Running,2024-05-26 05:47:24
STR,25,86.33714732845696,MEDIUM,Running,2024-05-26 05:47:36
STR,28,82.21182841081156,MEDIUM,Running,2024-05-26 05:47:48
VER,76,86.97222656027625,HARD,Pit,2024-05-26 05:48:00
NOR,66,82.77594468292483,SOFT,Running,2024-05-26 05:48:12
RUS,78,83.05972927157356,HARD,Running,2024-05-26 05:48:24
RUS,22,83.35581368997117,HARD,Running,2024-05-26 05:48:36
LEC,31,84.2112900586917,SOFT,Running,2024-05-26 05:48:48
ALO,23,87.1957366939791,HARD,Running,2024-05-26 05:49:00
ALO,48,88.20712176051897,MEDIUM,Running,2024-05-26 05:49:12
HAM,20,84.39733161190794,SOFT,Running,2024-05-26 05:49:24
SAI,38,85.41618641764909,SOFT,Running,2024-05-26 05:49:36
PIA,55,86.38185115633053,HARD,Running,2024-05-26 05:49:48
NOR,68,84.90723774527898,MEDIUM,Running,2024-05-26 05:50:00
PER,1,86.3113637291274,MEDIUM,Running,2024-05-26 05:50:12
PIA,7,85.49265695129274,MEDIUM,Running,2024-05-26 05:50:24
PIA,57,85.04377221823825,HARD,Running,2024-05-26 05:50:36
STR,12,82.94433174917623,HARD,Running,2024-05-26 05:50:48
LEC,5,85.76827775626441,MEDIUM,Pit,2024-05-26 05:51:00
RUS,50,87.22507626836651,HARD,Running,2024-05-26 05:51:12
HAM,42,84.09909987406749,MEDIUM,Running,2024-05-26 05:51:24
ALO,12,81.95711285845921,HARD,Running,2024-05-26 05:51:36
LEC,18,84.92480884386845,SOFT,In Lap,2024-05-26 05:51:48
STR,66,88.21758716065354,SOFT,Running,2024-05-26 05:52:00
PER,74,87.68150988387795,HARD,Running,2024-05-26 05:52:12
HAM,17,84.45516802959135,HARD,Running,2024-05-26 05:52:24
STR,68,86.31992700898174,MEDIUM,Running,2024-05-26 05:52:36
RUS,71,86.60438264367102,SOFT,Running,2024-05-26 05:52:48
RUS,62,88.1826086186814,MEDIUM,In Lap,2024-05-26 05:53:00
RUS,41,82.70895186683909,HARD,Running,2024-05-26 05:53:12
LEC,34,83.57610918486664,MEDIUM,Running,2024-05-26 05:53:24
LEC,70,81.88244034977403,MEDIUM,Running,2024-05-26 05:53:36
ALO,45,84.27886344297923,HARD,Running,2024-05-26 05:53:48
ALO,58,87.4193500214439,SOFT,Running,2024-05-26 05:54:00
PER,51,84.49250551207977,MEDIUM,Running,2024-05-26 05:54:12
HAM,34,83.14525992632345,HARD,Running,2024-05-26 05:54:24
VER,44,85.90794555146778,MEDIUM,Running,2024-05-26 05:54:36
VER,15,85.95426390621724,HARD,Running,2024-05-26 05:54:48
STR,78,83.6693109846876,HARD,Running,2024-05-26 05:55:00
RUS,70,84.58911736706736,HARD,Running,2024-05-26 05:55:12
HAM,50,85.77103773716213,SOFT,Running,2024-05-26 05:55:24
PIA,32,86.84277569404522,SOFT,Running,2024-05-26 05:55:36
LEC,67,84.3320295837197,HARD,Running,2024-05-26 05:55:48
SAI,3,84.07264257592078,SOFT,In Lap,2024-05-26 05:56:00
NOR,74,88.94259844097749,MEDIUM,Running,2024-05-26 05:56:12
PER,51,85.0067527846594,SOFT,Running,2024-05-26 05:56:24
RUS,67,85.9489817475853,SOFT,Running,2024-05-26 05:56:36
RUS,76,86.66705692151213,MEDIUM,Running,2024-05-26 05:56:48
RUS,48,82.28360513673374,MEDIUM,Running,2024-05-26 05:57:00
LEC,17,85.46665146894269,MEDIUM,Running,2024-05-26 05:57:12
LEC,7,82.5377106875874,HARD,Running,2024-05-26 05:57:24
NOR,13,85.26460059221867,MEDIUM,Running,2024-05-26 05:57:36
PIA,66,87.97162302330568,MEDIUM,Running,2024-05-26 05:57:48
HAM,4,83.7027570119005,MEDIUM,Running,2024-05-26 05:58:00
RUS,10,82.50044545845392,HARD,Running,2024-05-26 05:58:12
VER,17,88.89783439835986,SOFT,Running,2024-05-26 05:58:24
ALO,52,83.43529708427609,HARD,Running,2024-05-26 05:58:36
VER,6,82.80255780499142,SOFT,Running,2024-05-26 05:58:48
STR,69,88.41425682490232,MEDIUM,Running,2024-05-26 05:59:00
VER,74,83.36435414076512,HARD,Running,2024-05-26 05:59:12
STR,9,88.46084557751152,HARD,Running,2024-05-26 05:59:24
SAI,77,85.99336349070718,SOFT,Running,2024-05-26 05:59:36
ALO,21,87.81112273801219,HARD,Running,2024-05-26 05:59:48
VER,24,85.83491940497146,HARD,Running,2024-05-26 06:00:00
SAI,4,87.44346425651176,SOFT,Running,2024-05-26 06:00:12
PER,24,83.84679211935462,HARD,Running,2024-05-26 06:00:24
HAM,59,84.395515024758,HARD,Running,2024-05-26 06:00:36
SAI,3,81.69207935202962,MEDIUM,Running,2024-05-26 06:00:48
HAM,68,87.24920665996413,MEDIUM,Running,2024-05-26 06:01:00
VER,40,86.25522481796763,MEDIUM,Running,2024-05-26 06:01:12
PIA,48,83.68681567440704,MEDIUM,Running,2024-05-26 06:01:24
SAI,54,82.35197631302775,MEDIUM,Running,2024-05-26 06:01:36
ALO,35,86.00726366752525,HARD,Running,2024-05-26 06:01:48
VER,56,88.51671816258994,HARD,Running,2024-05-26 06:02:00
